0.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30831.html;39
0.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30830.html;40
1.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30829.html;41
0.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30828.html;42
0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30827.html;43
0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30826.html;44
0.0;3.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30825.html;45
0.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30824.html;46
0.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30823.html;47
0.0;3.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30822.html;48
0.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30821.html;49
0.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30820.html;50
0.0;2.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-34242.html;51
0.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30819.html;52
0.0;3.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30818.html;53
0.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30817.html;54
0.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30816.html;55
0.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30815.html;56
0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30814.html;57
0.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30813.html;58
0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30812.html;59
0.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30811.html;60
0.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30810.html;61
0.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30809.html;62
0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30808.html;63
0.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;https://www.metallica.com/events/event-30807.html;64
0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30806.html;65
0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;6.0;https://www.metallica.com/events/event-30429.html;66
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30547.html;67
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30546.html;68
1.0;2.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-31202.html;69
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30545.html;70
;;;;;;;;;;;https://www.metallica.com/events/event-30471.html;71
1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30544.html;72
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30543.html;73
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30542.html;74
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30541.html;75
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30540.html;76
1.0;2.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-30539.html;77
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30538.html;78
0.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30537.html;79
1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30536.html;80
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30535.html;81
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30534.html;82
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30533.html;83
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30532.html;84
1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30531.html;85
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-31275.html;86
1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-30530.html;87
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30528.html;88
1.0;3.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-28278.html;89
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30526.html;90
1.0;3.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-30525.html;91
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-31449.html;92
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30523.html;93
1.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30522.html;94
1.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-30520.html;95
1.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-26059.html;96
1.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-26058.html;97
1.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-26057.html;98
1.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;https://www.metallica.com/events/event-29037.html;99
1.0;2.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-28270.html;100
1.0;2.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-27827.html;101
0.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-30409.html;102
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-30346.html;103
0.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;https://www.metallica.com/events/event-26062.html;104
0.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;https://www.metallica.com/events/event-26061.html;105
;;;;;;;;;;;https://www.metallica.com/events/event-26052.html;106
0.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-26051.html;107
0.0;2.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-27690.html;108
0.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;https://www.metallica.com/events/event-26169.html;109
1.0;2.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;5.0;https://www.metallica.com/events/event-27818.html;110
2.0;1.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;4.0;https://www.metallica.com/events/event-29097.html;111
1.0;2.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;https://www.metallica.com/events/event-26153.html;112
0.0;3.0;1.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;https://www.metallica.com/events/event-27820.html;113
1.0;3.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;https://www.metallica.com/events/event-29080.html;114
0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-29105.html;115
0.0;3.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;https://www.metallica.com/events/event-28259.html;116
1.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;https://www.metallica.com/events/event-27707.html;117
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;https://www.metallica.com/events/event-28243.html;118
0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-27088.html;119
0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;https://www.metallica.com/events/event-27819.html;120
1.0;3.0;2.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;https://www.metallica.com/events/event-25203.html;121
1.0;4.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;https://www.metallica.com/events/event-25202.html;122
1.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;https://www.metallica.com/events/event-25201.html;123
1.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-25200.html;124
0.0;4.0;2.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-25199.html;125
0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;https://www.metallica.com/events/event-25103.html;126
0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;https://www.metallica.com/events/event-25102.html;127
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-25614.html;128
0.0;2.0;3.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;https://www.metallica.com/events/event-26050.html;129
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.metallica.com/events/event-26046.html;130
0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-23541.html;131
0.0;3.0;4.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-18991.html;132
4.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-19169.html;133
0.0;4.0;3.0;1.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-13360.html;134
0.0;3.0;2.0;2.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10935.html;135
0.0;4.0;3.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10934.html;136
0.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;https://www.metallica.com/events/event-10933.html;137
0.0;3.0;1.0;3.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-12490.html;138
0.0;3.0;2.0;1.0;3.0;1.0;2.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-12489.html;139
0.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10932.html;140
0.0;2.0;2.0;3.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10931.html;141
0.0;2.0;3.0;2.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10930.html;142
1.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10929.html;143
0.0;3.0;3.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10928.html;144
1.0;2.0;3.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10927.html;145
1.0;1.0;4.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10926.html;146
1.0;3.0;2.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10925.html;147
1.0;2.0;3.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10924.html;148
1.0;2.0;3.0;2.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10923.html;149
0.0;1.0;3.0;2.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10922.html;150
1.0;1.0;3.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10921.html;151
0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-12498.html;152
1.0;4.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10920.html;153
1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10919.html;154
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10918.html;155
0.0;3.0;3.0;2.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10917.html;156
0.0;3.0;4.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10916.html;157
0.0;3.0;3.0;2.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10915.html;158
0.0;3.0;4.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10914.html;159
0.0;4.0;3.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-12488.html;160
0.0;4.0;3.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10913.html;161
0.0;3.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10912.html;162
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10911.html;163
0.0;3.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-12487.html;164
0.0;3.0;3.0;2.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10910.html;165
0.0;4.0;3.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10909.html;166
0.0;4.0;3.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10908.html;167
0.0;4.0;3.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10907.html;168
0.0;3.0;3.0;2.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10906.html;169
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10905.html;170
0.0;3.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10904.html;171
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10903.html;172
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10902.html;173
0.0;2.0;4.0;2.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10901.html;174
0.0;4.0;3.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10900.html;175
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10899.html;176
0.0;3.0;3.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10898.html;177
0.0;3.0;3.0;2.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10897.html;178
2.0;3.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10896.html;179
0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10895.html;180
0.0;2.0;4.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10894.html;181
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10893.html;182
0.0;2.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10892.html;183
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10891.html;184
0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10890.html;185
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10889.html;186
1.0;2.0;3.0;3.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;https://www.metallica.com/events/event-10888.html;187
1.0;1.0;2.0;4.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10887.html;188
2.0;3.0;3.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10886.html;189
1.0;3.0;2.0;4.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10885.html;190
1.0;3.0;3.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10884.html;191
1.0;3.0;2.0;3.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10883.html;192
1.0;2.0;2.0;4.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10882.html;193
1.0;2.0;2.0;2.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10881.html;194
1.0;3.0;2.0;4.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10880.html;195
2.0;1.0;3.0;2.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10879.html;196
0.0;3.0;2.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10878.html;197
0.0;1.0;5.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10877.html;198
0.0;1.0;5.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10876.html;199
8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10875.html;200
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10874.html;201
1.0;3.0;3.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10873.html;202
0.0;2.0;3.0;3.0;4.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10872.html;203
1.0;3.0;3.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10871.html;204
2.0;2.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10870.html;205
1.0;3.0;2.0;3.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10869.html;206
2.0;1.0;4.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.metallica.com/events/event-10868.html;207
2.0;2.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10867.html;208
1.0;3.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10866.html;209
1.0;2.0;2.0;5.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10865.html;210
1.0;2.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10864.html;211
0.0;3.0;2.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10863.html;212
0.0;4.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10862.html;213
0.0;4.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10861.html;214
0.0;4.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10860.html;215
0.0;4.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;0.0;https://www.metallica.com/events/event-10859.html;216
