123,97,S
123,115,S
123,135,S
123,176,S
124,13,S
124,29,S
124,50,S
124,53,S
124,54,S
124,62,S
124,85,S
124,94,S
124,97,S
124,115,S
124,135,S
124,176,S
125,13,S
125,29,S
125,50,S
125,53,S
125,62,S
125,94,S
125,97,S
125,115,S
125,132,S
125,135,S
125,162,S
125,176,S
126,16,S
126,47,S
126,53,S
126,112,S
126,174,S
126,178,S
127,16,S
127,47,S
127,66,S
127,174,S
127,178,S
129,13,S
129,19,S
129,47,S
129,50,S
129,53,S
129,62,S
129,69,S
129,94,S
129,115,S
129,117,S
129,135,S
130,94,S
130,135,S
131,47,S
131,53,S
131,94,S
131,112,S
131,115,S
132,13,S
132,29,S
132,50,S
132,53,S
132,59,S
132,85,S
132,87,S
132,94,S
132,97,S
132,115,S
132,135,S
132,162,S
132,172,S
132,176,S
133,29,S
133,50,S
133,53,S
133,54,S
133,65,S
133,67,S
133,79,S
133,99,S
133,132,S
134,13,S
134,29,S
134,50,S
134,53,S
134,59,S
134,85,S
134,94,S
134,97,S
134,115,S
134,132,S
134,135,S
134,162,S
134,172,S
134,176,S
135,13,S
135,32,S
135,50,S
135,53,S
135,56,S
135,59,S
135,85,S
135,94,S
135,115,S
135,132,S
135,135,S
135,161,S
135,162,S
135,176,S
136,13,S
136,29,S
136,50,S
136,53,S
136,56,S
136,62,S
136,94,S
136,115,S
136,132,S
136,135,S
136,143,S
136,162,S
136,163,S
136,172,S
136,176,S
137,5,S
137,15,S
137,35,S
137,41,S
137,50,S
137,53,S
137,59,S
137,85,S
137,94,S
137,97,S
137,115,S
137,135,S
137,162,S
138,15,S
138,35,S
138,50,S
138,53,S
138,56,S
138,59,S
138,85,S
138,94,S
138,97,S
138,115,S
138,132,S
138,135,S
138,161,S
138,162,S
139,13,S
139,35,S
139,50,S
139,53,S
139,59,S
139,85,S
139,94,S
139,97,S
139,115,S
139,132,S
139,135,S
139,161,S
139,162,S
139,176,S
140,13,S
140,32,S
140,50,S
140,53,S
140,56,S
140,59,S
140,85,S
140,94,S
140,115,S
140,132,S
140,135,S
140,162,S
140,172,S
141,15,S
141,35,S
141,41,S
141,50,S
141,53,S
141,56,S
141,59,S
141,85,S
141,94,S
141,97,S
141,115,S
141,135,S
141,161,S
141,162,S
142,13,S
142,35,S
142,41,S
142,50,S
142,53,S
142,56,S
142,59,S
142,85,S
142,94,S
142,97,S
142,115,S
142,135,S
142,161,S
142,162,S
143,35,S
143,41,S
143,50,S
143,53,S
143,56,S
143,59,S
143,85,S
143,94,S
143,97,S
143,99,S
143,115,S
143,135,S
143,162,S
144,29,S
144,32,S
144,41,S
144,50,S
144,53,S
144,59,S
144,85,S
144,94,S
144,115,S
144,135,S
144,162,S
144,172,S
144,176,S
145,13,S
145,32,S
145,47,S
145,50,S
145,53,S
145,59,S
145,94,S
145,99,S
145,115,S
145,135,S
145,172,S
146,32,S
146,34,S
146,41,S
146,53,S
146,56,S
146,59,S
146,85,S
146,94,S
146,111,S
146,115,S
146,135,S
146,162,S
146,163,S
146,172,S
147,32,S
147,41,S
147,50,S
147,51,S
147,53,S
147,56,S
147,59,S
147,85,S
147,94,S
147,99,S
147,115,S
147,135,S
147,162,S
147,163,S
148,32,S
148,41,S
148,51,S
148,53,S
148,56,S
148,59,S
148,85,S
148,94,S
148,99,S
148,115,S
148,135,S
148,162,S
148,163,S
148,172,S
149,32,S
149,34,S
149,41,S
149,50,S
149,53,S
149,56,S
149,59,S
149,85,S
149,94,S
149,99,S
149,115,S
149,135,S
149,162,S
149,163,S
150,15,S
150,32,S
150,41,S
150,47,S
150,53,S
150,59,S
150,85,S
150,94,S
150,112,S
150,115,S
150,135,S
150,161,S
150,162,S
150,172,S
151,13,S
151,47,S
151,53,S
151,59,S
151,67,S
151,94,S
151,112,S
151,115,S
151,135,S
151,162,S
151,172,S
151,176,S
152,47,S
152,53,S
152,94,S
153,29,S
153,32,S
153,47,S
153,50,S
153,53,S
153,59,S
153,62,S
153,67,S
153,94,S
153,115,S
153,132,S
153,135,S
154,47,S
154,53,S
154,59,S
154,67,S
154,135,S
155,8,S
155,13,S
155,15,S
155,47,S
155,50,S
155,53,S
155,94,S
155,112,S
155,115,S
155,117,S
155,132,S
155,135,S
155,162,S
155,172,S
156,8,S
156,29,S
156,47,S
156,50,S
156,53,S
156,94,S
156,97,S
156,112,S
156,115,S
156,117,S
156,135,S
156,162,S
156,172,S
156,176,S
157,13,S
157,47,S
157,50,S
157,53,S
157,94,S
157,97,S
157,112,S
157,115,S
157,117,S
157,132,S
157,135,S
157,162,S
157,172,S
157,178,S
158,8,S
158,13,S
158,47,S
158,50,S
158,53,S
158,94,S
158,112,S
158,115,S
158,132,S
158,135,S
158,162,S
158,172,S
158,176,S
158,178,S
159,8,S
159,13,S
159,29,S
159,47,S
159,50,S
159,53,S
159,59,S
159,94,S
159,112,S
159,115,S
159,117,S
159,135,S
159,162,S
159,172,S
160,13,S
160,15,S
160,29,S
160,47,S
160,50,S
160,53,S
160,59,S
160,94,S
160,112,S
160,115,S
160,132,S
160,135,S
160,162,S
160,172,S
161,8,S
161,13,S
161,29,S
161,47,S
161,50,S
161,53,S
161,94,S
161,112,S
161,115,S
161,132,S
161,135,S
161,162,S
161,172,S
161,178,S
162,8,S
162,13,S
162,15,S
162,29,S
162,47,S
162,50,S
162,53,S
162,94,S
162,112,S
162,115,S
162,135,S
162,162,S
162,172,S
162,176,S
163,8,S
163,13,S
163,15,S
163,47,S
163,50,S
163,53,S
163,94,S
163,112,S
163,115,S
163,117,S
163,132,S
163,135,S
163,162,S
163,172,S
164,29,S
164,32,S
164,47,S
164,50,S
164,53,S
164,94,S
164,97,S
164,112,S
164,115,S
164,135,S
164,162,S
164,176,S
165,8,S
165,13,S
165,47,S
165,50,S
165,53,S
165,94,S
165,112,S
165,115,S
165,132,S
165,135,S
165,162,S
165,172,S
165,176,S
165,178,S
166,13,S
166,29,S
166,47,S
166,50,S
166,53,S
166,59,S
166,94,S
166,112,S
166,115,S
166,132,S
166,135,S
166,162,S
166,172,S
166,178,S
167,8,S
167,13,S
167,29,S
167,47,S
167,50,S
167,53,S
167,94,S
167,112,S
167,115,S
167,132,S
167,135,S
167,162,S
167,172,S
167,178,S
168,8,S
168,13,S
168,29,S
168,47,S
168,50,S
168,53,S
168,94,S
168,112,S
168,115,S
168,132,S
168,135,S
168,162,S
168,172,S
168,178,S
169,8,S
169,13,S
169,47,S
169,50,S
169,53,S
169,94,S
169,112,S
169,115,S
169,132,S
169,135,S
169,162,S
169,172,S
169,176,S
169,178,S
170,8,S
170,13,S
170,15,S
170,47,S
170,50,S
170,53,S
170,94,S
170,112,S
170,115,S
170,117,S
170,132,S
170,135,S
170,162,S
170,172,S
171,8,S
171,13,S
171,15,S
171,47,S
171,50,S
171,53,S
171,62,S
171,94,S
171,112,S
171,115,S
171,132,S
171,135,S
171,162,S
171,172,S
172,8,S
172,13,S
172,15,S
172,47,S
172,50,S
172,53,S
172,94,S
172,112,S
172,115,S
172,117,S
172,132,S
172,135,S
172,162,S
172,172,S
173,73,S
173,174,S
174,8,S
174,13,S
174,47,S
174,50,S
174,53,S
174,59,S
174,94,S
174,112,S
174,115,S
174,117,S
174,135,S
174,162,S
174,172,S
174,178,S
175,8,S
175,13,S
175,29,S
175,47,S
175,50,S
175,53,S
175,59,S
175,94,S
175,112,S
175,115,S
175,132,S
175,135,S
175,162,S
175,172,S
176,8,S
176,13,S
176,15,S
176,47,S
176,50,S
176,53,S
176,94,S
176,112,S
176,115,S
176,117,S
176,132,S
176,135,S
176,162,S
176,172,S
177,8,S
177,13,S
177,15,S
177,47,S
177,50,S
177,53,S
177,59,S
177,94,S
177,112,S
177,115,S
177,132,S
177,135,S
177,162,S
177,172,S
178,8,S
178,13,S
178,29,S
178,47,S
178,50,S
178,53,S
178,59,S
178,94,S
178,112,S
178,115,S
178,135,S
178,162,S
178,172,S
178,176,S
179,8,S
179,13,S
179,41,S
179,47,S
179,50,S
179,51,S
179,54,S
179,94,S
179,115,S
179,117,S
179,132,S
179,162,S
179,172,S
179,177,S
180,8,S
180,13,S
180,15,S
180,47,S
180,50,S
180,53,S
180,94,S
180,112,S
180,115,S
180,117,S
180,132,S
180,135,S
180,162,S
180,172,S
181,8,S
181,13,S
181,15,S
181,47,S
181,50,S
181,53,S
181,59,S
181,94,S
181,112,S
181,115,S
181,117,S
181,135,S
181,162,S
181,172,S
182,115,S
183,15,S
183,29,S
183,47,S
183,53,S
183,94,S
183,112,S
183,115,S
183,135,S
183,172,S
184,53,S
184,94,S
185,47,S
185,112,S
185,115,S
186,47,S
187,15,S
187,20,S
187,35,S
187,47,S
187,53,S
187,62,S
187,67,S
187,94,S
187,97,S
187,112,S
187,115,S
187,117,S
187,132,S
187,135,S
187,172,S
188,8,S
188,15,S
188,35,S
188,47,S
188,53,S
188,62,S
188,67,S
188,69,S
188,94,S
188,97,S
188,112,S
188,115,S
188,135,S
188,172,S
188,176,S
189,15,S
189,32,S
189,47,S
189,50,S
189,53,S
189,54,S
189,59,S
189,67,S
189,94,S
189,112,S
189,115,S
189,117,S
189,132,S
189,135,S
189,172,S
190,8,S
190,15,S
190,20,S
190,47,S
190,50,S
190,53,S
190,67,S
190,94,S
190,97,S
190,112,S
190,115,S
190,132,S
190,135,S
190,138,S
190,172,S
191,15,S
191,32,S
191,47,S
191,50,S
191,53,S
191,59,S
191,62,S
191,67,S
191,94,S
191,112,S
191,115,S
191,117,S
191,132,S
191,135,S
191,172,S
192,8,S
192,15,S
192,32,S
192,47,S
192,50,S
192,53,S
192,67,S
192,69,S
192,94,S
192,97,S
192,112,S
192,115,S
192,132,S
192,135,S
192,172,S
193,8,S
193,15,S
193,20,S
193,47,S
193,50,S
193,53,S
193,62,S
193,67,S
193,87,S
193,112,S
193,135,S
193,138,S
193,162,S
193,172,S
193,176,S
194,15,S
194,20,S
194,47,S
194,50,S
194,53,S
194,59,S
194,62,S
194,67,S
194,97,S
194,112,S
194,117,S
194,135,S
194,162,S
194,172,S
194,176,S
195,8,S
195,15,S
195,32,S
195,47,S
195,50,S
195,53,S
195,62,S
195,67,S
195,94,S
195,97,S
195,112,S
195,115,S
195,132,S
195,135,S
195,172,S
196,15,S
196,24,S
196,35,S
196,47,S
196,53,S
196,54,S
196,67,S
196,69,S
196,72,S
196,94,S
196,112,S
196,115,S
196,117,S
196,135,S
196,172,S
197,15,S
197,29,S
197,47,S
197,53,S
197,59,S
197,94,S
197,112,S
197,115,S
197,132,S
197,135,S
197,172,S
198,13,S
198,15,S
198,24,S
198,35,S
198,41,S
198,47,S
198,53,S
198,62,S
198,72,S
198,94,S
198,112,S
198,115,S
198,117,S
198,135,S
198,172,S
199,13,S
199,15,S
199,24,S
199,35,S
199,41,S
199,47,S
199,53,S
199,62,S
199,72,S
199,94,S
199,112,S
199,115,S
199,117,S
199,135,S
199,172,S
200,9,S
200,54,S
200,67,S
200,79,S
200,99,S
200,104,S
200,111,S
200,122,S
200,177,S
201,41,S
201,53,S
201,129,S
202,15,S
202,32,S
202,47,S
202,50,S
202,53,S
202,62,S
202,67,S
202,94,S
202,97,S
202,112,S
202,115,S
202,117,S
202,132,S
202,135,S
202,172,S
203,8,S
203,13,S
203,29,S
203,32,S
203,47,S
203,50,S
203,59,S
203,94,S
203,97,S
203,112,S
203,115,S
203,135,S
203,138,S
203,154,S
203,172,S
204,15,S
204,20,S
204,47,S
204,50,S
204,53,S
204,67,S
204,69,S
204,87,S
204,94,S
204,112,S
204,115,S
204,117,S
204,132,S
204,135,S
204,162,S
205,13,S
205,20,S
205,47,S
205,50,S
205,53,S
205,54,S
205,62,S
205,67,S
205,94,S
205,112,S
205,115,S
205,117,S
205,135,S
205,138,S
205,162,S
206,15,S
206,47,S
206,50,S
206,53,S
206,62,S
206,67,S
206,94,S
206,97,S
206,112,S
206,115,S
206,132,S
206,135,S
206,154,S
206,172,S
207,15,S
207,47,S
207,53,S
207,62,S
207,67,S
207,94,S
207,111,S
207,112,S
207,115,S
207,117,S
207,135,S
207,152,S
207,162,S
207,172,S
207,176,S
208,5,S
208,15,S
208,47,S
208,50,S
208,53,S
208,54,S
208,62,S
208,67,S
208,87,S
208,94,S
208,107,S
208,112,S
208,115,S
208,135,S
208,172,S
209,15,S
209,20,S
209,47,S
209,50,S
209,53,S
209,62,S
209,67,S
209,69,S
209,94,S
209,112,S
209,115,S
209,117,S
209,132,S
209,135,S
209,172,S
210,8,S
210,15,S
210,32,S
210,47,S
210,50,S
210,53,S
210,59,S
210,62,S
210,67,S
210,94,S
210,112,S
210,115,S
210,135,S
210,138,S
210,172,S
211,5,S
211,15,S
211,47,S
211,50,S
211,53,S
211,62,S
211,67,S
211,69,S
211,94,S
211,112,S
211,115,S
211,117,S
211,135,S
211,172,S
212,8,S
212,29,S
212,32,S
212,47,S
212,53,S
212,59,S
212,94,S
212,97,S
212,115,S
212,132,S
212,135,S
212,172,S
212,176,S
213,8,S
213,13,S
213,29,S
213,32,S
213,50,S
213,53,S
213,59,S
213,94,S
213,97,S
213,112,S
213,115,S
213,132,S
213,135,S
213,172,S
213,176,S
214,8,S
214,13,S
214,29,S
214,32,S
214,50,S
214,53,S
214,59,S
214,94,S
214,97,S
214,112,S
214,115,S
214,132,S
214,135,S
214,172,S
214,176,S
215,8,S
215,13,S
215,29,S
215,32,S
215,50,S
215,53,S
215,59,S
215,94,S
215,97,S
215,112,S
215,115,S
215,132,S
215,135,S
215,172,S
215,176,S
216,8,S
216,13,S
216,29,S
216,32,S
216,50,S
216,53,S
216,59,S
216,94,S
216,97,S
216,112,S
216,115,S
216,132,S
216,135,S
216,172,S
216,176,S
217,15,S
217,47,S
217,50,S
217,53,S
217,59,S
217,64,S
217,67,S
217,94,S
217,97,S
217,112,S
217,115,S
217,117,S
217,132,S
217,135,S
217,172,S
218,8,S
218,15,S
218,29,S
218,32,S
218,50,S
218,53,S
218,59,S
218,94,S
218,97,S
218,112,S
218,115,S
218,117,S
218,132,S
218,135,S
218,172,S
219,8,S
219,13,S
219,29,S
219,32,S
219,50,S
219,53,S
219,59,S
219,94,S
219,97,S
219,111,S
219,112,S
219,115,S
219,132,S
219,135,S
219,172,S
220,8,S
220,13,S
220,29,S
220,32,S
220,50,S
220,53,S
220,59,S
220,94,S
220,97,S
220,112,S
220,115,S
220,132,S
220,135,S
220,172,S
220,176,S
221,8,S
221,29,S
221,32,S
221,50,S
221,51,S
221,53,S
221,59,S
221,87,S
221,94,S
221,97,S
221,112,S
221,115,S
221,132,S
221,135,S
221,172,S
222,8,S
222,13,S
222,29,S
222,32,S
222,50,S
222,53,S
222,54,S
222,59,S
222,94,S
222,97,S
222,112,S
222,115,S
222,132,S
222,135,S
222,172,S
223,8,S
223,13,S
223,29,S
223,32,S
223,50,S
223,53,S
223,59,S
223,94,S
223,97,S
223,112,S
223,115,S
223,132,S
223,135,S
223,172,S
224,8,S
224,13,S
224,29,S
224,32,S
224,50,S
224,53,S
224,59,S
224,94,S
224,97,S
224,112,S
224,115,S
224,132,S
224,135,S
224,172,S
224,176,S
225,8,S
225,13,S
225,29,S
225,32,S
225,50,S
225,53,S
225,59,S
225,94,S
225,97,S
225,112,S
225,115,S
225,132,S
225,135,S
225,172,S
225,176,S
226,42,S
226,47,S
226,53,S
226,59,S
226,60,S
226,67,S
226,69,S
226,94,S
226,107,S
226,112,S
226,135,S
226,138,S
226,146,S
226,154,S
226,162,S
226,176,S
227,22,S
227,29,S
227,47,S
227,48,S
227,50,S
227,51,S
227,53,S
227,54,S
227,64,S
227,67,S
227,94,S
227,112,S
227,132,S
227,135,S
227,159,S
228,42,S
228,47,S
228,53,S
228,54,S
228,60,S
